TRP,x,y,version,entry_id,timestamp,reader_initials,surveyor_n,volume,page,year,state,hubtack_co,baseline,meridian,township,townshipdi,rangenum,rangedir,sectiona,sectionb,interiorse,interiordi,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim,L1_tree1,L3_tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1_tree2,L3_tree2,diameter2,bearing2,degrees2,bearingd_1,chainstree2,species3,speciescode3,verbatim3,L1_tree3,L3_tree3,diameter3,bearing3,degrees3,bearingd_2,chainstree3,species4,speciescode4,verbatim4,L1_tree4,L3_tree4,diameter4,bearing4,degrees4,bearingd_3,chainstree4,ecotype,ecotypenot,ecotype2,ecotypen_1,ecotype3,ecotypen_2,water,nodata,notree,feature,featurenot,timbernote,understory,landnotes,landnotesv,generalnot,recheck,reason,fixed
41N9E3,591682.1296,621480.6523,2.1,15856,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,500540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,591731.2108,622289.9556,2.1,15855,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592023.1087,614146.6035,2.1,15834,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592136.3392,615763.7917,2.1,15867,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592337.0724,619013.0705,2.1,15847,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592451.2091,620632.142,2.1,15846,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592539.8211,622250.5488,2.1,15857,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592834.2536,614102.8402,2.1,15829,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592894.2331,614912.3867,2.1,15866,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600140,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,592954.2104,615721.9396,2.1,15865,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593011.6287,616530.1384,2.1,15872,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600240,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593069.0454,617338.3433,2.1,15871,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593116.5961,618154.0421,2.1,15875,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600340,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593164.1478,618969.748,2.1,15844,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593216.7605,619781.3851,2.1,15845,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593269.373,620593.0292,2.1,15843,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593308.9025,621402.1306,2.1,15849,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593348.4349,622211.2398,2.1,15848,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593646.6001,614078.8261,2.1,15830,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593753.6278,615689.6951,2.1,15868,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593873.1403,617301.2919,2.1,15873,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,593977.6342,618931.372,2.1,15851,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,Post in mound,NA,NA,NA
41N9E3,594078.443,620549.3093,2.1,15885,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,slough,NA,Post in mound,NA,NA,NA
41N9E3,594165.626,622155.5912,2.1,15850,NA,Annie Pappas,WM L.D. Ewing,447,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594505.9963,614856.2256,2.1,15826,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700140,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594553.0471,615657.5467,2.1,15825,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594615.1441,616460.9385,2.1,15819,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700240,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,Post in mound,NA,NA,NA
41N9E3,594677.8003,617272.7377,2.1,15828,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594734.7437,618087.113,2.1,15827,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700340,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594791.1238,618893.094,2.1,15824,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594839.3204,619699.3872,2.1,15823,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594887.5176,620505.6873,2.1,15822,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594935.1682,621302.815,2.1,15820,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
41N9E3,594982.8193,622099.9484,2.1,15821,NA,Annie Pappas,WM L.D. Ewing,446,NA,1840,Illinois,Cook,3,3,41,N,9,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,607371.9844,622006.7778,2.1,15926,NA,Annie Pappas,James Thompson,380,NA,1837,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,607466.569,623613.0198,2.1,16016,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,607569.9219,625220.7825,2.1,15979,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,607672.6448,626822.3015,2.1,15978,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,607762.3369,628426.0361,2.1,15983,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,607856.2577,630032.8308,2.1,15999,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608160.4962,621964.4109,2.1,15925,NA,Annie Pappas,James Thompson,380,NA,1837,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608213.1995,622763.7566,2.1,15956,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200140,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608265.9017,623563.1081,2.1,15955,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608313.8448,624368.4954,2.1,16014,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200240,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608361.788,625173.8885,2.1,15976,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608414.5868,625972.4658,2.1,15977,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200340,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608467.3845,626771.0499,2.1,15937,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound. July 28 1838,NA,NA,NA
42N11E3,608517.3717,627573.0608,2.1,15939,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608567.3588,628375.0786,2.1,15935,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608614.0104,629181.6396,2.1,15995,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608660.6625,629988.2074,2.1,15994,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608714.1839,630796.3961,2.1,15997,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200640,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,608956.0251,621903.382,2.1,15927,NA,Annie Pappas,James Thompson,380,NA,1837,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound. Moved post from Marlin's data,NA,NA,NA
42N11E3,609067.3074,623508.0597,2.1,15957,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
42N11E3,609164.9636,625122.2347,2.1,15982,NA,Annie Pappas,E.C Berry,386,NA,1838,Illinois,Cook,3,3,42,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
